internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
97111002,Calathus vicenteorum,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CARABIDAE,Calathus,vicenteorum,,,,,"Schatzmayr, 1939",""
44072,Acaena exigua,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Acaena,exigua,,,,,A.Gray,""
178595,Emoia nativitatis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Emoia,nativitatis,,,,,"(Boulenger, 1887)",""
102327291,Cryptoblepharus egeriae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Cryptoblepharus,egeriae,,,,,"(Boulenger, 1888)",""
102425846,Partula cootei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,cootei,,,,,"Gerlach, 2016",""
102425893,Partula pearcekellyi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,pearcekellyi,,,,,"Gerlach, 2016",""
102425998,Partula magistri,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,magistri,,,,,"Gerlach, 2016",""
102426035,Partula clarkei,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,clarkei,,,,,"Gerlach, 2016",""
103135035,Partula navigatoria,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,navigatoria,,,,,"(L. Pfeiffer, 1849)",""
103142290,Partula auriculata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,auriculata,,,,,"Broderip, 1832",""
103142760,Partula dentifera,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,dentifera,,,,,"Pfeiffer, 1852",""
103143220,Partula garrettii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,garrettii,,,,,"Pease, 1864","In the conservation breeding programme, Partula garrettii and P. tristis were confused. Initially, breeding animals were identified as P. garrettii, then re-identified (incorrectly) as P. tristis. They are now confirmed to be P. garrettii; there are no captive populations of P. trisis."
103159873,Partula lugubris,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,lugubris,,,,,"Pease, 1864",""
103163335,Partula diminuta,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,diminuta,,,,,"Adams, 1851",""
103192401,Tokea orthostichon,ANIMALIA,ANNELIDA,CLITELLATA,MEGADRILACEAE,MEGASCOLECIDAE,Tokea,orthostichon,,,,,"(Schmarda, 1861)","Michaelsen's contemporary, Ude (1905) thought his species Notoscolex unipapillatus may be the same as T. orthostichon but this was disputed by Blakemore (2012) and by current studies (Blakemore, unpublished).  Of note is that the revision based on types by Michaelsen (1917) did not mention this similarity and showed the male pores to be radically different, both to M. unipapillatus and to Lee’s (1962) revision of London specimens of “Megascolides orthostichon” that Blakemore (2014) showed was T. maorica (see Blakemore 2014 fig. 12 comparisons with Benham’s original figures).  Lee (1962) was seemingly unaware of Michaelsen’s (1917) revision and also missed his own (Lee 1959) review as another apparently significant difference is the spermathecal pores being segmental in T. maorica rather than intersegmental as in T. unipapillata.  For T. orthostichon the spermathecal pore location was given by Lee (1959) as in 7/8/9 the same as T. unipapillatus but – as already noted – Michaelsen (1917) found the male pores and markings, at least, to differ conclusively for these two taxa.Hypogaeon orthostichon Schmarda (1861) was the first native earthworm formally described from Australasia.  It was collected from Maunga Rei / Mount Wellington in Auckland, New Zealand by Ludwig Karl Schmarda sometime over a five week period of his visit in 1854.This species was reviewed by Benham (1905), Michaelsen (1917), Lee (1959) and Blakemore (2000, 2008, 2012) with new combination in Tokea by Blakemore (2014).Although the description of Tokea orthostichon (Schmarda, 1861) was basic, and partly in Latin, it was standard orthodoxy for the time and quite adequate for this species that Schmarda collected at Maunga Rei / Mount Wellington in 1854 as part of a world tour."
16288,Partula faba,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,faba,,,,,"(Gmelin, 1791)",The subspecies Partula faba subangulata was previously found on the island of Tahaa.
16307,Partula cuneata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,cuneata,,,,,"Crampton, 1956",""
16330,Partula tristis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,tristis,,,,,"Crampton &amp; Cooke, 1953",This species was incorrectly identified as Partula garretti in the breeding programme.
12081,Erythrolamprus perfuscus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Erythrolamprus,perfuscus,,,,,"(Cope, 1862)",""
44579175,Alinea luciae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Alinea,luciae,,,,,"(Garman, 1887)",""
47102774,Copeoglossum redondae,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Copeoglossum,redondae,,,,,"Hedges &amp; Conn, 2012",""
78777637,Cyanea sessilifolia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Cyanea,sessilifolia,,,,,(O.Deg.) Lammers,""
54583,Anaxyrus baxteri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Anaxyrus,baxteri,,,,,"(Porter, 1964)",""
16275,Partula hebe,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,hebe,,,,,"(L. Pfeiffer, 1846)",""
16276,Partula langfordi,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,langfordi,,,,,"Kondo, 1970",""
16277,Partula mirabilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,mirabilis,,,,,"Crampton, 1924",""
16278,Partula mooreana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,mooreana,,,,,"Hartman, 1880",""
16320,Partula nodosa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,nodosa,,,,,"L. Pfeiffer, 1853","This species was proposed as Partula affinis nodosa (Kondo and Burch 1983), but has remained accepted as Partula nodosa."
16281,Partula suturalis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,suturalis,,,,,"L. Pfeiffer, 1855",Partula suturalis has two subspecies: P. s. suturalis and P. t. vexillum.
16331,Partula turgida,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,turgida,,,,,"(Pease, 1864)",This species was confused with Partula clarkei. P. turgida probably became extinct in the 1990s. The captive population was P. clarkei.
16295,Partula varia,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,varia,,,,,"Broderip, 1832",""
16293,Partula rosea,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,rosea,,,,,"Broderip, 1832",""
103682916,Pyrocephalus dubius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pyrocephalus,dubius,,,,,"Gould &amp; Gray, 1839","Pyrocephalus rubinus, P. nanus and P. dubius (del Hoyo and Collar 2016) were previously lumped as P. rubinus following AOU (1998 &amp; supplements), SACC (2005 &amp; updates), Sibley &amp; Monroe (1990, 1993) and Stotz et al. (1996)."
122926206,Abutilon pitcairnense,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,MALVACEAE,Abutilon,pitcairnense,,,,,Fosberg,""
14891,Notropis orca,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Notropis,orca,,,,,"Woolman, 1894",""
258435731,Coregonus trybomi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,trybomi,,,,,"Svärdson, 1979","In some published literature, this taxon is referred to as a subpopulation or subspecies of the European Cisco (Coregonus albula).Whitefish subpopulations occupying lakes Stora Hålsjön (Viskan River drainage), Åsunden and Fegen (Ätran River drainage) in Sweden, lakes Änättijärvi, Kostonjärvi, Kokkamo, Pirttijärvi, Suomunjärvi, Sokojärvi, Kajoonjärvi, Luovijärvi and Siikajärvi in Finland, and Lake Tolvajärvi and others in the Republic of Karelia, Russian Federation, were previously considered to be conspecific with the Ören Cisco (e.g., Kottelat and Freyhof 2007).With the exception of Lake Fegen, all of these subpopulations were extirpated during the 20th century, and it is possible that they comprised several distinct taxa.At the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have been recorded in perialpine lakes, and these radiations might be even more diverse in some large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
135513,Coregonus renke,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,renke,,,,,"(Schrank, 1783)","This taxon was previously considered to have a relatively extensive native range comprising several perialpine lakes of the upper Danube region, but its distribution is now restricted to Lake Starnberg (Freyhof et al. 2023). Its name has been widely applied to whitefish stocks of probable hybrid and/or non-native origin (Schliewen et al. 2019, Freyhof et al. 2023).In some published literature, it is treated as a subpopulation of the Bourget Whitefish (Coregonus lavaretus) or a member of the ""Coregonus lavaretus species complex"", and referred to by the English vernacular names ""Common Whitefish"" or ""European Whitefish"" (see below).Local authorities and scientists question the hypothesis that multiple species of Coregonus formerly existed in the Bavarian Danube drainage. While the diversity of coregonids in the area had been well-described by early 20th century authors, decades of commercial translocation has resulted in the presence of multiple hybrid subpopulations today.At the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have been recorded in perialpine lakes, and these radiations might be even more diverse in some large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
135529,Coregonus hoferi,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,hoferi,,,,,"Berg, 1933","In some published literature, this taxon is treated as a subpopulation of the Bourget Whitefish (Coregonus lavaretus) or a member of the ""Coregonus lavaretus species complex"", and referred to by the English vernacular names ""Common Whitefish"" or ""European Whitefish"" (see below).At the regional scale, the systematics of European ciscoes and whitefishes (Coregonus spp.) has been the subject of considerable debate since the turn of the 21st century, with little indication of a definitive outcome.It is widely accepted that non-anadromous members of this group have repeatedly undergone adaptive radiations in boreal, subarctic and perialpine lakes (Douglas et al. 1999, Østbye et al. 2005, Kahilainen and Østbye 2006, Harrod et al. 2010, Hudson et al. 2011).Subpopulations inhabiting these systems largely diversified in the wake of the most recent glacial period 10,000-15,000 years ago. They are typified by parallel patterns of divergence in traits associated with foraging (i.e., gill raker counts, benthic vs. pelagic feeding ecology), physiology (i.e., growth rate, habitat depth partitioning) and reproductive ecology (i.e., reproductive timing and spawning habitat).Up to six different sympatric forms sometimes referred to as “morphs”, ""ecomorphs"" or ""ecotypes"" have been recorded in perialpine lakes, and these radiations might be even more diverse in some large systems of northeastern Europe (Præbel et al. 2013, Doenz et al. 2018, Bitz‐Thorsen et al. 2020, Öhlund et al. 2020).However, there exist significant differences in opinion regarding the taxonomic status of these forms.In Northern Europe, including the United Kingdom, all except a handful of Irish subpopulations are usually regarded as belonging to two widely-distributed species; Coregonus albula (ciscoes) and C. lavaretus (whitefishes), with the latter also frequently referred to as the ""Coregonus lavaretus species complex” (Etheridge et al. 2012, Wanke et al. 2017, Häkli et al. 2018, Crotti et al. 2020). Within this comparatively uniform taxonomic concept, the catch-all English vernacular name “Vendace” is typically used for C. albula while ""Common Whitefish"" or ""European Whitefish"" are applied to C. lavaretus.Conversely, researchers and fisheries authorities based in Central Europe have tended to treat the different forms as distinct taxa, leading to the recognition of more than 60 species across the European region (Kottelat and Freyhof 2007, Selz et al. 2020, De-Kayne et al. 2022, Selz and Seehausen 2023). Under this diverse taxonomic concept, the name “Vendace” is restricted to its original usage for the United Kingdom endemic Coregonus vandesius and the native range of C. lavaretus is limited to its type locality of Lake Bourget in France.With the above in mind, it appears unlikely that the striking phenotypic diversity exhibited by members of this genus will ever be adequately represented by a single accepted taxonomic system. In the absence of a region-wide consensus, the IUCN Red List broadly follows the taxonomy provided by Fricke et al. (2024)."
135637,Gasterosteus crenobiontus,ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,GASTEROSTEIDAE,Gasterosteus,crenobiontus,,,,,"Bǎcescu &amp; Mayer, 1956","It is possible that the Techirghiol Stickleback is conspecific with the Three-Spined Stickleback (Gasterosteus aculeatus), but no individuals were included in the most recent comparative study (Denys et al. 2015)."
60375,Squalius palaciosi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Squalius,palaciosi,,,,,"(Doadrio, 1980)",""
19948,Scardinius racovitzai,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Scardinius,racovitzai,,,,,"Müller, 1958",""
135414,Salvelinus inframundus,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salvelinus,inframundus,,,,,"Regan, 1909","This taxon is currently regarded as valid for global Red List purposes, but was treated as a subpopulation of the Arctic charr, Salvelinus alpinus (Linnaeus 1758), for the most recent national assessment (Nunn et al. 2023).The taxonomic status of Salvelinus subpopulations inhabiting the British Isles has not been definitively resolved since a series of endemic species were described between the mid-19th and early 20th centuries (Adams and Maitland 2007).In the United Kingdom and Ireland, all of these taxa are treated as junior synonyms of the Arctic Charr, the name of which has been routinely applied to a widespread complex of polymorphic charr populations occurring throughout the Holarctic region (Jonsson and Jonsson 2001). However, there remains considerable uncertainty regarding the systematics of the genus across the majority of this range (Reist et al. 2013, Taylor 2016, Whiteley et al. 2019).Members of this ""Arctic Charr complex"" exhibit bewildering subpopulation-scale ecological and morphological variability. When such divergence occurs within a single lake system, the different sympatric forms are often referred to as “morphs”, “morphotypes”, ""ecomorphs"" or ""ecotypes"" (Snorrason et al. 1994, Adams et al. 1998, Knudsen et al. 2006, Klemetsen 2010, Muir et al. 2016).Some of these subpopulations and sympatric forms have over time been described as nominal species, including at least 15 from North America, around 30 from Europe and 12 from Siberia and the Far East. However, these taxa encompass only a small fraction of charr distribution and diversity, and there exist significant differences in opinion regarding which of them should be considered valid (Savvaitova 1995, Adams and Maitland 2007, Kottelat and Freyhof 2007, Klemetsen 2010, Whiteley et al. 2019).With the above in mind, there is an emerging consensus that the striking genetic and phenotypic diversity exhibited by members of this genus cannot be adequately represented by a single accepted taxonomic system (Whiteley et al. 2019).The Red List currently follows the nomenclature provided by Fricke et al. (2024), albeit a species-oriented conservation management approach is unlikely to prove appropriate for members of this genus (Barthelemy et al. 2023; also see 'Conservation')."
30393,Streblorrhiza speciosa,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Streblorrhiza,speciosa,,,,,Endl.,""
22685533,Cyanopsitta spixii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanopsitta,spixii,,,,,"(Wagler, 1832)",""
22720863,Melamprosops phaeosoma,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Melamprosops,phaeosoma,,,,,"Casey & Jacobi, 1974",""
23156,Xiphophorus couchianus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,POECILIIDAE,Xiphophorus,couchianus,,,,,"(Girard, 1859)",""
11410,Leiolopisma mauritiana,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Leiolopisma,mauritiana,,,,,"(Günther, 1877)",""
22607,Madatyphlops cariei,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TYPHLOPIDAE,Madatyphlops,cariei,,,,,"(Hoffstetter, 1946)","If, as proposed by Cheke (2010), the type locality of Cathetorhinus melanocephalus is on Mauritius, this name is likely to be a senior synonym of the only native blindsnake known from Mauritius, Madatyphlops cairei. This author cautions, however, that it is ""not likely to be easy"" to demonstrate a connection between the two, as M. cairei is known only from subfossil remains from a site with poor DNA preservation and the C. melanorhinus holotype has been preserved in alcohol for more than 200 years."
168623053,Syzygium humblotii,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Syzygium,humblotii,,,,,Labat &amp; Schatz,""
55461,Boana cymbalum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,cymbalum,,,,,"(Bokermann, 1963)","This species was previously within the genus Hyla, then was moved to the resurrected genus Hypsiboas (Faivovich et al. 2005) and subsequently to the genus Boana (Dubois 2017)."
17078,Phrynomedusa fimbriata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Phrynomedusa,fimbriata,,,,,"Miranda-Ribeiro, 1923",""
22690740,Zenaida graysoni,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Zenaida,graysoni,,,,,"Lawrence, 1871",""
103823595,Hemignathus lucidus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Hemignathus,lucidus,,,,,"Lichtenstein, 1839","Hemignathus lucidus, H. hanapepe and H. affinis (del Hoyo and Collar 2016) were previously lumped as H. lucidus following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993)."
33670,Melicope macropus,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,RUTACEAE,Melicope,macropus,,,,,(Hillebr.) T.G.Hartley &amp; B.C.Stone,""
34040,Delissea undulata,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Delissea,undulata,,,,,Gaudich.,This species (Delissea undulata) was known from two varieties: D. undulata var. undulata and D. u. var. argutidentata. The variety from Hawai'i Island was elevated to D. argutidentata and the variety from Maui was elevated to D. undulata.
44080,Brighamia insignis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,CAMPANULACEAE,Brighamia,insignis,,,,,A.Gray,""
113166006,Leucadendron spirale,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PROTEALES,PROTEACEAE,Leucadendron,spirale,,,,,(Salisb. ex Knight) I.Williams,""
4135,Barbodes pachycheilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,pachycheilus,,,,,"(Herre, 1924)",""
12751,Barbodes resimus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,resimus,,,,,"(Herre, 1924)",""
15633,Barbodes palaemophagus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,palaemophagus,,,,,"(Herre, 1924)",""
15634,Barbodes truncatulus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,truncatulus,,,,,"(Herre, 1924)",""
18882,Barbodes amarus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,amarus,,,,,"Herre, 1924",""
18884,Barbodes baoulan,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,baoulan,,,,,"Herre, 1926",""
18886,Barbodes clemensi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,clemensi,,,,,"Herre, 1924",""
18888,Barbodes disa,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,disa,,,,,"Herre, 1932",""
18890,Barbodes herrei,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,herrei,,,,,"(Fowler, 1934)",""
18891,Barbodes katolo,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,katolo,,,,,"Herre, 1924",""
18892,Barbodes lanaoensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,lanaoensis,,,,,"Herre, 1924",""
18901,Barbodes tras,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,tras,,,,,"Herre, 1926",""
18904,Barbodes manalak,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,manalak,,,,,"Herre, 1924",""
20687,Barbodes palata,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbodes,palata,,,,,"Herre, 1924",""
22685776,Conuropsis carolinensis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Conuropsis,carolinensis,,,,,"(Linnaeus, 1758)",""
201053876,Peperomia degeneri,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,PIPERALES,PIPERACEAE,Peperomia,degeneri,,,,,Yunck.,""
22693621,Haematopus meadewaldoi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,meadewaldoi,,,,,"Bannerman, 1913",""
196773,Peromona erinacea,ANIMALIA,ARTHROPODA,ARACHNIDA,OPILIONES,PODOCTIDAE,Peromona,erinacea,,,,,"Roewer, 1949",""
201462,Dicrogonatus gardineri,ANIMALIA,ARTHROPODA,ARACHNIDA,HOLOTHYROIDAE,HOLOTHYRIDAE,Dicrogonatus,gardineri,,,,,"(Warburton, 1912)",""
11577,Lepidomeda altivelis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Lepidomeda,altivelis,,,,,"Miller & Hubbs, 1960",""
9183,Gila crassicauda,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Gila,crassicauda,,,,,"(Baird & Girard, 1854)",""
8706,Fundulus albolineatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,FUNDULIDAE,Fundulus,albolineatus,,,,,"Gilbert, 1891",""
11388,Leiocephalus eremitus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,TROPIDURIDAE,Leiocephalus,eremitus,,,,,"(Cope, 1868)",Was under Iguanidae.
22728709,Riccordia elegans,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Riccordia,elegans,,,,,"(Gould, 1860)","Previously listed as Chlorostilbon elegans (del Hoyo and Collar 2014), but moved to current genus following a recent overhaul of all genera by NACC, based on McGuire et al. (2014), Stiles et al. (2017a, b) and others. Described from a single specimen, dated 1860; recently shown to be a valid species (Weller 1999). Monotypic."
62184893,Aegolius gradyi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,gradyi,,,,,"Olson, 2012",Aegolius gradyi (del Hoyo and Collar 2014) was newly described from fossil remains by Olson (2012).
62183030,Bermuteo avivorus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Bermuteo,avivorus,,,,,"Olson, 2008",Bermuteo avivorus (del Hoyo and Collar 2014) was newly described from fossil deposits by Olson (2008).
62322970,Colaptes oceanicus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Colaptes,oceanicus,,,,,"Olson, 2013",Colaptes oceanicus (del Hoyo and Collar 2014) was recently described from subfossil material by Olson (2013).
22696558,Tachybaptus rufolavatus,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Tachybaptus,rufolavatus,,,,,"(Delacour, 1932)",""
