internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22728820,Turnagra tanagra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Turnagra,tanagra,,,,,"(Schlegel, 1865)",""
232110633,Centaurea tuntasia,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Centaurea,tuntasia,,,,,Heldr. ex Halácsy,"Some authors have suggested that this taxon may be a hybrid. However, it is currently accepted as a valid species."
22698593,Traversia lyalli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHISITTIDAE,Traversia,lyalli,,,,,"(Rothschild, 1894)",""
199173251,Vachellia polypyrigenes,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Vachellia,polypyrigenes,,,,,(Greenm.) Seigler &amp; Ebinger,""
31645,Vachellia zapatensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,FABACEAE,Vachellia,zapatensis,,,,,(Urb. &amp; Ekman) Seigler &amp; Ebinger,""
37924,Fitchia mangarevensis,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Fitchia,mangarevensis,,,,,F.Br.,""
136721,Bos primigenius,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Bos,primigenius,,,,,"Bojanus, 1827","The name Bos taurus was used by Carl Linnaeus in 1758 for feral cattle. The scientific name Bos primigenius was proposed for the Aurochs by Ludwig Bojanus in 1825 (later dated to 1827). The International Commission on Zoological Nomenclature (2003) placed Bos primigenius on the Official List of Specific Names in Zoology and thereby recognized the validity of this name for the wild species.Three subspecies are recognised B. p. primigenius (Eurasia), B. p. mauritanicus (North Africa), B. p. namadicus (South Asian subcontinent) (Van Vuure 2005). Archaeozoological and genetic data indicate that taurine cattle Bos taurus were first domesticated from local Aurochs (B. p. primigenius) in the Near East around 10,500 years ago and that a second domestication (of B. p. namadicus) took place about 1500 years later in India, giving rise to the zebu Bos indicus line (Bollongino et al. 2012; Park et al. 2015; Pitt et al. 2019)."
22685156,Psephotellus pulcherrimus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,pulcherrimus,,,,,"(Gould, 1845)",Psephotellus pulcherrimus (del Hoyo and Collar 2014) was previously placed in the genus Psephotus.
31659,Eugenia acutissima,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,acutissima,,,,,Urb. &amp; Ekman,El taxón fue descrito a partir de un material estéril.
34169,Dendroseris gigantea,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,ASTERACEAE,Dendroseris,gigantea,,,,,Johow,""
103780078,Acrocephalus luscinius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,luscinius,,,,,"(Quoy &amp; Gaimard, 1830)","Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii and A. nijoi (del Hoyo and Collar 2016) were previously lumped as A. luscinius following Sibley &amp; Monroe (1990, 1993)."
103780109,Acrocephalus nijoi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,nijoi,,,,,"(Yamashina, 1940)","Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii and A. nijoi (del Hoyo and Collar 2016) were previously lumped as A. luscinius following Sibley &amp; Monroe (1990, 1993)."
103780103,Acrocephalus yamashinae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,yamashinae,,,,,"(Taka-Tsukasa, 1931)","Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii and A. nijoi (del Hoyo and Collar 2016) were previously lumped as A. luscinius following Sibley &amp; Monroe (1990, 1993)."
41888,Encephalartos heenanii,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,heenanii,,,,,R.A.Dyer,""
22720852,Drepanis funerea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,funerea,,,,,"Newton, 1893",""
22720749,Rhodacanthis palmeri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,palmeri,,,,,"(Rothschild, 1892)",""
22720745,Rhodacanthis flaviceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodacanthis,flaviceps,,,,,"Rothschild, 1892",""
22728825,Chloridops kona,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Chloridops,kona,,,,,"Wilson, 1888",""
103824105,Loxops wolstenholmei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxops,wolstenholmei,,,,,"Rothschild, 1893","Loxops coccineus, L. ochraceus and L. wolstenholmei (del Hoyo and Collar 2016) were previously lumped as L. coccineus following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).  "
22720784,Viridonia sagittirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Viridonia,sagittirostris,,,,,"Rothschild, 1892","Viridonia sagittirostris (del Hoyo and Collar 2016) was previously placed in the genus Hemignathus following AOU (1998 &amp; supplements); Brooks (2000); Sibley &amp; Monroe (1990, 1993)."
22720738,Dysmorodrepanis munroi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Dysmorodrepanis,munroi,,,,,"Perkins, 1919",""
22728910,Akialoa obscura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Akialoa,obscura,,,,,"(Gmelin, 1788)",Akialoa obscura (del Hoyo and Collar 2016) was previously placed in the genus Hemignathus and listed as H. obscurus following AOU (1998 &amp; supplements); Brooks (2000).
22708559,Myadestes myadestinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,myadestinus,,,,,"(Stejneger, 1887)",""
22689496,Ninox albifacies,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Ninox,albifacies,,,,,"(Gray, 1844)","Previously placed in monotypic genus Sceloglaux but moved to Ninox following Wood et al. (2017) and Salter et al. (2020). Geographical variation questionable, and size differences perhaps clinal; rufifacies sometimes synonymized with albifacies. Two subspecies tentatively recognized."
22720734,Psittirostra psittacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Psittirostra,psittacea,,,,,"(Gmelin, 1789)",""
22714229,Zosterops albogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,albogularis,,,,,"Gould, 1837",""
103823616,Hemignathus hanapepe,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Hemignathus,hanapepe,,,,,"Wilson, 1889","Hemignathus lucidus, H. hanapepe and H. affinis (del Hoyo and Collar 2016) were previously lumped as H. lucidus following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993)."
103824084,Loxops ochraceus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxops,ochraceus,,,,,"Rothschild, 1893","Loxops coccineus, L. ochraceus and L. wolstenholmei (del Hoyo and Collar 2016) were previously lumped as L. coccineus following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993)."
176986,Limnophila limnophiloides,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,PLANTAGINACEAE,Limnophila,limnophiloides,,,,,(Blatt. &amp; Hallb.) Karthik. &amp; V.S.Kumar,""
212059494,Eugenia serrasuela,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,MYRTACEAE,Eugenia,serrasuela,,,,,Krug &amp; Urb.,""
5223,Conilurus albipes,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,albipes,,,,,"(Lichtenstein, 1829)",""
11633,Leporillus apicalis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leporillus,apicalis,,,,,"(J. Gould, 1853)",""
45958541,Notomys robustus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,robustus,,,,,"Mahoney, M.J. Smith &amp; Medlin, 2008",""
18564,Pseudomys glaucus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,glaucus,,,,,"O. Thomas, 1910",No subspecies are recognised.
14866,Notomys mordax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,mordax,,,,,"O. Thomas, 1922",No subspecies are recognised. Mahoney (1977) found that the single skull was distinct from other Notomys and that it was likely to be most closely related to Mitchell’s Hopping Mouse N. mitchellii.
75927841,Conilurus capricornensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,capricornensis,,,,,"Cramb &amp; Hocknull, 2010",""
75927882,Pseudomys auritus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus,,,,,"O. Thomas, 1910",No subspecies are recognized.
15331,Onychogalea lunata,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Onychogalea,lunata,,,,,"(Gould, 1841)",No subspecies are recognised
12625,Notamacropus greyi,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Notamacropus,greyi,,,,,"(Waterhouse, 1845)",No subspecies are recognised
21866,Thylacinus cynocephalus,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,THYLACINIDAE,Thylacinus,cynocephalus,,,,,"(Harris, 1808)",No subspecies are recognised.
11163,Lagorchestes leporides,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Lagorchestes,leporides,,,,,"(Gould, 1841)",No subspecies have been described.
62254534,Columba thiriouxi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,thiriouxi,,,,,"Hume, 2011",Columba thiriouxi (del Hoyo and Collar 2014) was newly described from subfossil records by Hume (2011).
22728763,Gallinula nesiotis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Gallinula,nesiotis,,,,,"P.L. Sclater, 1861","Gallinula nesiotis and G. comeri (del Hoyo and Collar 2014) were previously lumped as G. nesiotis following Sibley and Monroe (1990, 1993) and Groenenburg et al. (2008, 2009), and before that had been treated as separate species by Collar and Stuart (1985)."
22685437,Palaeornis wardi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Palaeornis,wardi,,,,,"(E. Newton, 1867)","Palaeornis wardi (Handbook of the Birds of the World and BirdLife International 2020) was previously listed as Psittacula wardi (del Hoyo et al. 2014). Braun et al. (2019) report the situation where the parrot genera Psittinus, Tanygnathus and Mascarinus nest genetically within Psittacula, meaning that either Psittacula replaces these latter three genera or it breaks down into monophyletic genera of their own. The latter course is preferred, building on Braun et al. (2016), where several genera were established or resurrected including Palaeornis for P. eupatria and P. wardi."
103811601,Foudia delloni,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Foudia,delloni,,,,,"Cheke &amp; Hume, 2008",Foudia delloni (del Hoyo and Collar 2016) was described by Cheke and Hume (2008).  
22710836,Necropsar rodericanus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Necropsar,rodericanus,,,,,"Slater, 1879",""
103889951,Zosterops semiflavus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,semiflavus,,,,,"Newton, 1867","Zosterops maderaspatanus , Z. kirki and Z. semiflavus (del Hoyo and Collar 2016) were previously lumped as Z. maderaspatanus following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993)."
22710840,Fregilupus varius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Fregilupus,varius,,,,,"(Boddaert, 1783)",""
