assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
246178545,22689496,Ninox albifacies,7.1.1,Increase in fire frequency/intensity,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
246178545,22689496,Ninox albifacies,8.1.1,Unspecified species,2.1|2.3.7,Species mortality|Reduced reproductive success,,,,Unknown,Unknown,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus rattus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.1,Unspecified species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Majority (50-90%),"Slow, Significant Declines","Unspecified plants, insects, and birds.","Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Axis axis,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1,Species mortality,,Plasmodium relictum,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,10.1,Volcanoes,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.5.2,Named species,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",Avipoxvirus
248950875,22720734,Psittirostra psittacea,11.4,Storms & flooding,1.2|2.1,Ecosystem degradation|Species mortality,,,,Minority (<50%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus norvegicus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus exulans,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Bos taurus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Urva auropunctata,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
248950875,22720734,Psittirostra psittacea,8.1.2,Named species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,Feral,Sus scrofa,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250085125,22714229,Zosterops albogularis,8.1.2,Named species,2.3.2,Competition,,Zosterops lateralis,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250085125,22714229,Zosterops albogularis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Rattus rattus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
250085125,22714229,Zosterops albogularis,8.1.1,Unspecified species,1.2,Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",Unspecified plants,"Past, Unlikely to Return",
250085125,22714229,Zosterops albogularis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250085125,22714229,Zosterops albogularis,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250085125,22714229,Zosterops albogularis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Bos taurus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,2.1,Species mortality,,Plasmodium relictum,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.5.2,Named species,2.1,Species mortality,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",Avipoxvirus
250432785,103823616,Hemignathus hanapepe,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Axis axis,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,Feral,Sus scrofa,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Urva auropunctata,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Feral,Rattus exulans,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Feral,Rattus norvegicus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Feral,Rattus rattus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250432785,103823616,Hemignathus hanapepe,8.1.1,Unspecified species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Majority (50-90%),"Slow, Significant Declines","Unspecified plants, insects, and birds.","Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Wild,Urva auropunctata,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Felis catus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,2.1,Species mortality,,Plasmodium relictum,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.5.2,Named species,2.1,Species mortality,,,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",Avipoxvirus
250520617,103824084,Loxops ochraceus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus exulans,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Wild,Rattus rattus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,2.1.3,Agro-industry farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,1.1,Housing & urban areas,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.1,Unspecified species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,,,,Majority (50-90%),"Slow, Significant Declines","Unspecified plants, insects, and birds.","Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,1.2|1.3,Ecosystem degradation|Indirect ecosystem effects,Feral,Sus scrofa,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Axis axis,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Bos taurus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Canis familiaris,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,1.2,Ecosystem degradation,Feral,Capra hircus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
250520617,103824084,Loxops ochraceus,8.1.2,Named species,1.2|2.1|2.3.2|2.3.7,Ecosystem degradation|Species mortality|Competition|Reduced reproductive success,Feral,Rattus norvegicus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254614193,11633,Leporillus apicalis,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
254614193,11633,Leporillus apicalis,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254614193,11633,Leporillus apicalis,8.1.2,Named species,1.2|2.2|2.3.2,Ecosystem degradation|Species disturbance|Competition,Feral,Bos taurus,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254614193,11633,Leporillus apicalis,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,Feral,Ovis aries,,Minority (<50%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254614193,11633,Leporillus apicalis,8.1.2,Named species,1.2|2.3.2,Ecosystem degradation|Competition,Feral,Oryctolagus cuniculus,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
261860542,62254534,Columba thiriouxi,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
261860542,62254534,Columba thiriouxi,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
261860542,62254534,Columba thiriouxi,8.1.2,Named species,2.1|2.3.7,Species mortality|Reduced reproductive success,Feral,Rattus rattus,,Majority (50-90%),Very Rapid Declines,,"Past, Unlikely to Return",
262209629,22728763,Gallinula nesiotis,8.1.2,Named species,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,Feral,Unspecified Rattus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
262209629,22728763,Gallinula nesiotis,7.1.3,Trend Unknown/Unrecorded,1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262209629,22728763,Gallinula nesiotis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,No,Unknown,Unknown,,"Past, Unlikely to Return",
262209629,22728763,Gallinula nesiotis,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Unknown,Unknown,,"Past, Unlikely to Return",
262209629,22728763,Gallinula nesiotis,8.1.2,Named species,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,Feral,Sus domesticus,,Unknown,Unknown,,"Past, Unlikely to Return",
262209629,22728763,Gallinula nesiotis,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262298318,22685437,Palaeornis wardi,5.1.3,Persecution/control,2.1,Species mortality,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262298318,22685437,Palaeornis wardi,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262298318,22685437,Palaeornis wardi,5.1.1,Intentional use (species is the target),2.3.7,Reduced reproductive success,,,Unknown,Unknown,Unknown,,"Past, Unlikely to Return",
262304241,103811601,Foudia delloni,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262304241,103811601,Foudia delloni,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262304241,103811601,Foudia delloni,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262304241,103811601,Foudia delloni,8.1.2,Named species,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,Feral,Rattus rattus,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
262305641,22710836,Necropsar rodericanus,8.1.1,Unspecified species,2.1|2.2|2.3.2|2.3.7,Species mortality|Species disturbance|Competition|Reduced reproductive success,,,,Unknown,Unknown,Possibly rats predated nests and provided competition for resources (eggs).,"Past, Unlikely to Return",
262305641,22710836,Necropsar rodericanus,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262305641,22710836,Necropsar rodericanus,5.3.4,Unintentional effects: (large scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262305641,22710836,Necropsar rodericanus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
262309629,103889951,Zosterops semiflavus,8.1.1,Unspecified species,2.3.2,Competition,,,,Unknown,Unknown,Competition from introduced birds may have impacted the species.,"Past, Unlikely to Return",
262309629,103889951,Zosterops semiflavus,8.1.2,Named species,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,Feral,Rattus rattus,,Whole (>90%),Unknown,,"Past, Unlikely to Return",
262309629,103889951,Zosterops semiflavus,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Unlikely to Return",
233623962,232110633,Centaurea tuntasia,1.1,Housing & urban areas,1.1|2.1,Ecosystem conversion|Species mortality,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
233623962,232110633,Centaurea tuntasia,2.1.1,Shifting agriculture,1.1|1.2|2.1,Ecosystem conversion|Ecosystem degradation|Species mortality,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
236050685,199173251,Vachellia polypyrigenes,1.2,Commercial & industrial areas,"","",,,,,,Su hábitat está muy degradado debido a la urbanización de la ciudad de Cienfuegos y de la industria,"Past, Unlikely to Return",
236050685,199173251,Vachellia polypyrigenes,1.1,Housing & urban areas,"","",,,,,,Su hábitat está muy degradado debido a la urbanización de la ciudad de Cienfuegos y de la industria,"Past, Unlikely to Return",
236050685,199173251,Vachellia polypyrigenes,9.4,Garbage & solid waste,"","",,,,,,Su hábitat está muy degradado debido a la urbanización de la ciudad de Cienfuegos y de la industria,"Past, Unlikely to Return",
225523386,135559,Alosa volgensis,5.4.2,Intentional use: (large scale) [harvest],2.1|2.3.7,Species mortality|Reduced reproductive success,,,No,Whole (>90%),Unknown,,"Past, Unlikely to Return",
225523386,135559,Alosa volgensis,7.2.10,Large dams,1.1|1.2|2.3.7,Ecosystem conversion|Ecosystem degradation|Reduced reproductive success,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
236050922,31645,Vachellia zapatensis,1.1,Housing & urban areas,"","",,,,,,,"Past, Unlikely to Return",
236050922,31645,Vachellia zapatensis,2.1.4,Scale Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
236050922,31645,Vachellia zapatensis,5.3.5,Motivation Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,2.1.4,Scale Unknown/Unrecorded,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,11.4,Storms & flooding,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,1.1,Housing & urban areas,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,4.1,Roads & railroads,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,1.2,Commercial & industrial areas,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,4.2,Utility & service lines,"","",,,,,,,"Past, Unlikely to Return",
253646057,212059494,Eugenia serrasuela,7.1.1,Increase in fire frequency/intensity,"","",,,,,,,"Past, Unlikely to Return",
254614367,45958541,Notomys robustus,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254614367,45958541,Notomys robustus,2.3.3,"Agro-industry grazing, ranching or farming",1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
254617306,18564,Pseudomys glaucus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254617306,18564,Pseudomys glaucus,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254617306,18564,Pseudomys glaucus,8.1.2,Named species,2.1,Species mortality,,Vulpes vulpes,,Whole (>90%),"Slow, Significant Declines",,"Past, Unlikely to Return",
254617306,18564,Pseudomys glaucus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254619530,14866,Notomys mordax,8.1.2,Named species,2.1,Species mortality,,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254619530,14866,Notomys mordax,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,9.3.1,Nutrient loads,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,9.3.2,"Soil erosion, sedimentation",1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,9.3.3,Herbicides and pesticides,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,5.1.1,Intentional use (species is the target),2|2.1,Species Stresses|Species mortality,,,No,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,8.1.1,Unspecified species,1.2|2.1|2.3.2,Ecosystem degradation|Species mortality|Competition,,,,Whole (>90%),Very Rapid Declines,"Principally predation by an unspecified species of anchovy, but multiple other introduced species including herbivorous ecosystem engineers that degrade habitat, and possibly competitors.","Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,9.1.2,Run-off,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,1.3,Tourism & recreation areas,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,6.3,Work & other activities,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
214530112,205789017,Anabarilius qionghaiensis,1.1,Housing & urban areas,2.1,Species mortality,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254623623,75927882,Pseudomys auritus,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254623623,75927882,Pseudomys auritus,2.3.3,"Agro-industry grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
254623623,75927882,Pseudomys auritus,2.3.2,"Small-holder grazing, ranching or farming",1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Very Rapid Declines,,"Past, Unlikely to Return",
262377757,22710840,Fregilupus varius,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2,Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
262377757,22710840,Fregilupus varius,8.1.1,Unspecified species,2.1,Species mortality,,,,Unknown,Negligible declines,Disease or parasites from introduced Common Mynas,"Past, Unlikely to Return",
262377757,22710840,Fregilupus varius,5.1.3,Persecution/control,2.1,Species mortality,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
262377757,22710840,Fregilupus varius,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,"Past, Unlikely to Return",
262377757,22710840,Fregilupus varius,8.1.2,Named species,2.1,Species mortality,Feral,Felis catus,,Unknown,Negligible declines,,"Past, Unlikely to Return",
262377757,22710840,Fregilupus varius,8.1.2,Named species,2.1|2.2|2.3.7,Species mortality|Species disturbance|Reduced reproductive success,Feral,Unspecified Rattus,,Unknown,Negligible declines,,"Past, Unlikely to Return",
137269246,60375,Squalius palaciosi,9.2.2,Seepage from mining,"","",,,,,,,"Past, Unlikely to Return",
137269246,60375,Squalius palaciosi,9.3.1,Nutrient loads,"","",,,,,,,"Past, Unlikely to Return",
137269246,60375,Squalius palaciosi,7.2.9,Small dams,"","",,,,,,,"Past, Unlikely to Return",
137269246,60375,Squalius palaciosi,7.2.10,Large dams,"","",,,,,,,"Past, Unlikely to Return",
137269246,60375,Squalius palaciosi,8.1.1,Unspecified species,"","",,,,,,,"Past, Unlikely to Return",
1584696,179630,Kalanchoe fadeniorum,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
217760413,21286,Tachygyia microlepis,8.1.2,Named species,2.1,Species mortality,,Unspecified Rattus,,Unknown,Unknown,,"Past, Unlikely to Return",
217760413,21286,Tachygyia microlepis,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Likely to Return",
217760413,21286,Tachygyia microlepis,2.1.1,Shifting agriculture,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Likely to Return",
217760413,21286,Tachygyia microlepis,8.1.2,Named species,2.1,Species mortality,,Canis familiaris,,Unknown,Unknown,,"Past, Unlikely to Return",
217760413,21286,Tachygyia microlepis,2.1.2,Small-holder farming,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,Unknown,Unknown,,"Past, Likely to Return",
217760413,21286,Tachygyia microlepis,5.1.1,Intentional use (species is the target),2.1,Species mortality,,,,Unknown,Unknown,,"Past, Unlikely to Return",
217760413,21286,Tachygyia microlepis,8.1.2,Named species,2.1,Species mortality,,Sus scrofa,,Unknown,Unknown,,"Past, Unlikely to Return",
